ChannelPartnerID,Region
12794,East
12795,East
12796,North
12797,South
12798,East
12799,North
12800,South
12801,South
12802,North
12803,West
12804,North
12805,West
12806,South
12807,North
12808,South
12809,West
12810,South
12811,North
12812,South
12813,North
12814,South
12815,North
12816,North
12817,West
12818,North
12819,North
12820,West
12821,East
12822,East
12823,East
12824,South
12825,South
12826,North
12827,North
12828,East
12829,West
12830,East
12831,West
12832,North
12833,East
12834,South
12835,North
12836,South
12837,East
12838,North
12839,South
12840,South
12841,North
12842,West
12843,North
12844,North
12845,South
12846,East
12847,East
12848,North
12849,North
12850,West
12851,North
12852,East
12853,East
12854,East
12855,North
12856,West
12857,East
12858,West
12859,North
12860,North
12861,South
12862,South
12863,South
12864,East
12865,East
12866,South
12867,East
12868,North
12869,North
12870,East
12871,North
12872,North
12873,West
12874,East
12875,East
12876,North
12877,South
12878,North
12879,South
12880,North
12881,North
12882,West
12883,North
12884,North
12885,South
12886,West
12887,West
12888,South
12889,South
12890,West
12891,North
12892,North
12893,East
12894,South
12895,East
12896,South
12897,East
12898,West
12899,North
12900,South
12901,North
12902,West
12903,West
12904,South
12905,West
12906,West
12907,South
12908,South
12909,South
12910,North
12911,South
12912,North
12913,West
12914,North
12915,North
12916,East
12917,West
12918,South
12919,East
12920,East
12921,West
12922,West
12923,East
12924,South
12925,West
12926,South
12927,North
12928,East
12929,South
12930,South
12931,West
12932,East
12933,West
12934,West
12935,East
12936,South
12937,East
12938,South
12939,West
12940,North
12941,North
12942,East
12943,West
12944,South
12945,West
12946,West
12947,North
12948,East
12949,North
12950,South
12951,West
12952,East
12953,West
12954,East
12955,East
12956,North
12957,South
12958,East
12959,West
12960,South
12961,South
12962,North
12963,East
12964,East
12965,South
12966,West
12967,North
12968,West
12969,West
12970,East
12971,West
12972,West
12973,East
12974,East
12975,West
12976,North
12977,West
12978,East
12979,East
12980,West
12981,West
12982,South
12983,West
12984,East
12985,South
12986,West
12987,West
12988,North
12989,South
12990,South
12991,South
12992,North
12993,West
12994,West
12995,South
12996,North
12997,East
12998,West
12999,East
13000,West
13001,East
13002,East
13003,West
13004,West
13005,East
13006,West
13007,East
13008,East
13009,East
13010,South
13011,South
13012,South
13013,West
13014,South
13015,East
13016,West
13017,East
13018,North
13019,South
13020,South
13021,South
13022,North
13023,South
13024,North
13025,West
13026,South
13027,North
13028,East
13029,East
13030,South
13031,West
13032,North
13033,West
13034,East
13035,North
13036,South
13037,South
13038,East
13039,East
13040,South
13041,North
13042,West
13043,East
13044,East
13045,North
13046,East
13047,East
13048,North
13049,South
13050,West
13051,West
13052,South
13053,West
13054,North
13055,East
13056,West
13057,South
13058,North
13059,West
13060,West
13061,South
13062,West
13063,West
13064,East
13065,West
13066,South
13067,South
13068,West
13069,South
13070,North
13071,North
13072,West
13073,East
13074,West
13075,East
13076,West
13077,East
13078,East
13079,North
13080,South
13081,South
13082,East
13083,North
13084,North
13085,East
13086,North
13087,West
13088,East
13089,East
13090,South
13091,South
13092,East
13093,South
13094,East
13095,North
13096,North
13097,West
13098,East
13099,West
13100,West
13101,North
13102,West
13103,South
13104,East
13105,East
13106,North
13107,West
13108,North
13109,North
13110,South
13111,North
13112,East
13113,West
13114,North
13115,South
13116,North
13117,East
13118,West
13119,East
13120,West
13121,West
13122,West
13123,West
13124,West
13125,North
13126,West
13127,South
13128,North
13129,South
13130,South
13131,East
13132,South
13133,South
13134,North
13135,East
13136,East
13137,East
13138,North
13139,South
13140,South
13141,South
13142,West
13143,West
13144,North
13145,East
13146,West
13147,West
13148,East
13149,West
13150,South
13151,East
13152,West
13153,East
13154,East
13155,North
13156,South
13157,South
13158,South
13159,East
13160,East
13161,South
13162,East
13163,South
13164,South
13165,North
13166,West
13167,North
13168,West
13169,North
13170,South
13171,West
13172,East
13173,North
13174,North
13175,East
13176,West
13177,North
13178,East
13179,South
13180,West
13181,South
13182,West
13183,North
13184,South
13185,West
13186,East
13187,West
13188,West
13189,East
13190,East
13191,West
13192,East
13193,South
13194,South
13195,South
13196,East
13197,South
13198,West
13199,North
13200,South
13201,North
13202,East
13203,East
13204,South
13205,South
13206,East
13207,South
13208,North
13209,East
13210,North
13211,North
13212,East
13213,North
13214,North
13215,East
13216,North
13217,West
13218,South
13219,North
13220,East
13221,West
13222,East
13223,West
13224,North
13225,North
13226,North
13227,South
13228,West
13229,East
13230,North
13231,East
13232,South
13233,East
13234,East
13235,East
13236,West
13237,South
13238,West
13239,West
13240,North
13241,South
13242,West
13243,South
13244,North
13245,South
13246,East
13247,South
13248,South
13249,West
13250,East
13251,West
13252,North
13253,North
13254,North
13255,West
13256,West
13257,South
13258,North
13259,North
13260,West
13261,West
13262,West
13263,South
13264,South
13265,South
13266,West
13267,South
13268,West
13269,North
13270,West
13271,South
13272,South
13273,West
13274,South
13275,South
13276,East
13277,East
13278,East
13279,South
13280,North
13281,East
13282,South
13283,East
13284,West
13285,South
13286,West
13287,East
13288,West
13289,West
13290,West
13291,West
13292,North
13293,East
13294,East
13295,South
13296,South
13297,South
13298,East
13299,South
13300,East
13301,South
13302,East
13303,East
13304,East
13305,South
13306,North
13307,South
13308,East
13309,South
13310,East
13311,East
13312,South
13313,West
13314,South
13315,South
13316,East
13317,South
13318,North
13319,East
13320,North
13321,North
13322,North
13323,North
13324,West
13325,East
13326,West
13327,South
13328,West
13329,East
13330,East
13331,West
13332,East
13333,North
13334,East
13335,North
13336,North
13337,South
13338,East
13339,West
13340,North
13341,North
13342,West
13343,South
13344,West
13345,South
13346,East
13347,East
13348,West
13349,East
13350,East
13351,West
13352,South
13353,West
13354,East
13355,North
13356,West
13357,West
13358,North
13359,North
13360,East
13361,West
13362,North
13363,North
13364,South
13365,North
13366,East
13367,South
13368,North
13369,North
13370,East
13371,South
13372,East
13373,East
13374,East
13375,East
13376,North
13377,West
13378,North
13379,South
13380,North
13381,East
13382,East
13383,West
13384,South
13385,South
13386,South
13387,East
13388,East
13389,East
13390,East
13391,West
13392,East
13393,West
13394,West
13395,North
13396,South
13397,East
13398,West
13399,West
13400,East
13401,West
13402,North
13403,South
13404,West
13405,South
13406,North
13407,East
13408,East
13409,North
13410,North
13411,South
13412,West
13413,South
13414,West
13415,North
13416,East
13417,North
13418,West
13419,West
13420,North
13421,West
13422,East
13423,East
13424,West
13425,South
13426,South
13427,East
13428,North
13429,South
13430,South
13431,North
13432,South
13433,North
13434,East
13435,South
13436,East
13437,North
13438,East
13439,West
13440,South
13441,West
13442,East
13443,East
13444,West
13445,South
13446,West
13447,East
13448,East
13449,East
13450,West
13451,West
13452,East
13453,North
13454,North
13455,North
13456,North
13457,East
13458,North
13459,North
13460,West
13461,East
13462,South
13463,West
13464,West
13465,West
13466,East
13467,East
13468,North
13469,South
13470,South
13471,East
13472,East
13473,South
13474,East
13475,South
13476,West
13477,South
13478,West
13479,East
13480,North
13481,East
13482,North
13483,North
13484,West
13485,South
13486,West
13487,West
13488,West
13489,East
13490,West
13491,West
13492,South
13493,East
13494,South
13495,South
13496,East
13497,South
13498,South
13499,West
13500,South
13501,East
13502,South
13503,South
13504,North
13505,North
13506,West
13507,South
13508,North
13509,South
13510,West
13511,East
13512,South
13513,South
13514,South
13515,South
13516,West
13517,East
13518,East
13519,North
13520,North
13521,West
13522,South
13523,West
13524,North
13525,East
13526,North
13527,East
13528,North
13529,East
13530,East
13531,East
13532,East
13533,East
13534,West
13535,South
13536,South
13537,East
13538,North
13539,North
13540,East
13541,East
13542,South
13543,North
13544,West
13545,West
13546,North
13547,South
13548,East
13549,South
13550,South
13551,North
13552,North
13553,West
13554,North
13555,West
13556,West
13557,West
13558,East
13559,East
13560,West
13561,East
13562,South
13563,West
13564,East
13565,North
13566,South
13567,West
13568,South
13569,West
13570,East
13571,East
13572,West
13573,East
13574,North
13575,East
13576,North
13577,North
13578,North
13579,East
13580,North
13581,North
13582,South
13583,West
13584,South
13585,North
13586,North
13587,West
13588,East
13589,North
13590,East
13591,South
13592,East
13593,South
13594,North
13595,North
13596,South
13597,North
13598,North
13599,South
